         415831 function calls (410937 primitive calls) in 33.015 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      249    0.000    0.000    0.007    0.000 <frozen genericpath>:16(exists)
     4321    0.004    0.000    0.007    0.000 /usr/local/Cellar/python@3.11/3.11.6/Frameworks/Python.framework/Versions/3.11/lib/python3.11/typing.py:1297(__setattr__)
        1    0.000    0.000    0.007    0.007 /Users/armaan/venvs/rayenv/lib/python3.11/site-packages/moviepy/video/io/ffmpeg_writer.py:68(__init__)
      128    0.007    0.000    0.007    0.000 {built-in method io.open}
      225    0.000    0.000    0.007    0.000 <frozen abc>:105(__new__)
        1    0.000    0.000    0.007    0.007 /Users/armaan/venvs/rayenv/lib/python3.11/site-packages/ray/_private/node.py:1111(start_reaper_process)
        1    0.000    0.000    0.007    0.007 /Users/armaan/venvs/rayenv/lib/python3.11/site-packages/ray/_private/services.py:931(start_reaper)
       11    0.007    0.001    0.007    0.001 /Users/armaan/venvs/rayenv/lib/python3.11/site-packages/ray/experimental/internal_kv.py:33(_internal_kv_get)
  900/800    0.006    0.000    0.007    0.000 /Users/armaan/venvs/rayenv/lib/python3.11/site-packages/msgpack/__init__.py:30(packb)
      599    0.000    0.000    0.007    0.000 /Users/armaan/venvs/rayenv/lib/python3.11/site-packages/ray/thirdparty_files/psutil/_psosx.py:402(cmdline)
       26    0.001    0.000    0.007    0.000 /Users/armaan/venvs/rayenv/lib/python3.11/site-packages/tqdm/std.py:467(format_meter)
      204    0.001    0.000    0.007    0.000 /Users/armaan/venvs/rayenv/lib/python3.11/site-packages/imageio/core/request.py:461(get_file)
        1    0.000    0.000    0.007    0.007 /Users/armaan/venvs/rayenv/lib/python3.11/site-packages/aiohttp_cors/__init__.py:1(<module>)
      599    0.007    0.000    0.007    0.000 {built-in method psutil._psutil_osx.proc_cmdline}
   474/61    0.003    0.000    0.006    0.000 /usr/local/Cellar/python@3.11/3.11.6/Frameworks/Python.framework/Versions/3.11/lib/python3.11/re/_compiler.py:37(_compile)
        3    0.005    0.002    0.006    0.002 /Users/armaan/venvs/rayenv/lib/python3.11/site-packages/ray/cloudpickle/cloudpickle.py:346(_find_imported_submodules)
       79    0.000    0.000    0.006    0.000 /Users/armaan/venvs/rayenv/lib/python3.11/site-packages/tqdm/utils.py:377(disp_len)
      254    0.000    0.000    0.006    0.000 /usr/local/Cellar/python@3.11/3.11.6/Frameworks/Python.framework/Versions/3.11/lib/python3.11/typing.py:1572(copy_with)
    34960    0.006    0.000    0.006    0.000 {method 'append' of 'list' objects}
      103    0.006    0.000    0.006    0.000 {built-in method posix.getcwd}
       79    0.000    0.000    0.006    0.000 /Users/armaan/venvs/rayenv/lib/python3.11/site-packages/tqdm/utils.py:373(_text_width)
    27806    0.005    0.000    0.006    0.000 {built-in method builtins.isinstance}
      122    0.006    0.000    0.006    0.000 {built-in method io.open_code}
       86    0.001    0.000    0.006    0.000 {built-in method builtins.sum}
        1    0.000    0.000    0.005    0.005 /Users/armaan/venvs/rayenv/lib/python3.11/site-packages/aiohttp/hdrs.py:1(<module>)
      100    0.000    0.000    0.005    0.000 /Users/armaan/venvs/rayenv/lib/python3.11/site-packages/ray/_private/serialization.py:221(_deserialize_msgpack_data)
        5    0.000    0.000    0.005    0.001 /usr/local/Cellar/python@3.11/3.11.6/Frameworks/Python.framework/Versions/3.11/lib/python3.11/dataclasses.py:1219(wrap)
       26    0.000    0.000    0.005    0.000 /Users/armaan/venvs/rayenv/lib/python3.11/site-packages/attr/_make.py:901(add_repr)
        5    0.000    0.000    0.005    0.001 /usr/local/Cellar/python@3.11/3.11.6/Frameworks/Python.framework/Versions/3.11/lib/python3.11/dataclasses.py:884(_process_class)
      150    0.000    0.000    0.005    0.000 /usr/local/Cellar/python@3.11/3.11.6/Frameworks/Python.framework/Versions/3.11/lib/python3.11/inspect.py:3207(bind)
       26    0.000    0.000    0.005    0.000 /Users/armaan/venvs/rayenv/lib/python3.11/site-packages/attr/_make.py:1841(_make_repr)
      593    0.001    0.000    0.005    0.000 /usr/local/Cellar/python@3.11/3.11.6/Frameworks/Python.framework/Versions/3.11/lib/python3.11/typing.py:1258(__init__)
      109    0.000    0.000    0.005    0.000 /usr/local/Cellar/python@3.11/3.11.6/Frameworks/Python.framework/Versions/3.11/lib/python3.11/pathlib.py:868(__new__)
      150    0.003    0.000    0.005    0.000 /usr/local/Cellar/python@3.11/3.11.6/Frameworks/Python.framework/Versions/3.11/lib/python3.11/inspect.py:3076(_bind)
        1    0.000    0.000    0.005    0.005 /Users/armaan/venvs/rayenv/lib/python3.11/site-packages/aiohttp/web_exceptions.py:1(<module>)
       14    0.000    0.000    0.005    0.000 <frozen importlib._bootstrap_external>:1655(_fill_cache)
      155    0.001    0.000    0.005    0.000 <frozen importlib._bootstrap>:493(_init_module_attrs)
        3    0.000    0.000    0.005    0.002 /Users/armaan/venvs/rayenv/lib/python3.11/site-packages/ray/_private/function_manager.py:116(compute_collision_identifier)
        1    0.000    0.000    0.005    0.005 /Users/armaan/venvs/rayenv/lib/python3.11/site-packages/grpc/aio/_channel.py:1(<module>)
     2077    0.002    0.000    0.005    0.000 <frozen importlib._bootstrap_external>:126(_path_join)
      714    0.002    0.000    0.005    0.000 /Users/armaan/venvs/rayenv/lib/python3.11/site-packages/imageio/core/request.py:138(io_mode)
      102    0.000    0.000    0.005    0.000 /Users/armaan/venvs/rayenv/lib/python3.11/site-packages/imageio/config/plugins.py:89(plugin_class)
      818    0.003    0.000    0.005    0.000 <frozen os>:674(__getitem__)
        3    0.000    0.000    0.005    0.002 /usr/local/Cellar/python@3.11/3.11.6/Frameworks/Python.framework/Versions/3.11/lib/python3.11/dis.py:68(dis)
     1215    0.002    0.000    0.005    0.000 /Users/armaan/venvs/rayenv/lib/python3.11/site-packages/ray/_private/worker.py:485(current_job_id)
        3    0.000    0.000    0.004    0.001 /usr/local/Cellar/python@3.11/3.11.6/Frameworks/Python.framework/Versions/3.11/lib/python3.11/dis.py:529(_disassemble_recursive)
       15    0.004    0.000    0.004    0.000 {built-in method posix.listdir}
      109    0.001    0.000    0.004    0.000 /usr/local/Cellar/python@3.11/3.11.6/Frameworks/Python.framework/Versions/3.11/lib/python3.11/pathlib.py:504(_from_parts)
        3    0.000    0.000    0.004    0.001 /usr/local/Cellar/python@3.11/3.11.6/Frameworks/Python.framework/Versions/3.11/lib/python3.11/dis.py:519(disassemble)
      274    0.002    0.000    0.004    0.000 /usr/local/Cellar/python@3.11/3.11.6/Frameworks/Python.framework/Versions/3.11/lib/python3.11/dis.py:423(_get_instructions_bytes)
      408    0.001    0.000    0.004    0.000 /Users/armaan/venvs/rayenv/lib/python3.11/site-packages/PIL/PngImagePlugin.py:187(call)
       28    0.000    0.000    0.004    0.000 /Users/armaan/venvs/rayenv/lib/python3.11/site-packages/attr/_make.py:580(<listcomp>)
        3    0.000    0.000    0.004    0.001 /usr/local/Cellar/python@3.11/3.11.6/Frameworks/Python.framework/Versions/3.11/lib/python3.11/dis.py:542(_disassemble_bytes)
        1    0.000    0.000    0.004    0.004 /Users/armaan/venvs/rayenv/lib/python3.11/site-packages/prometheus_client/metrics.py:1(<module>)
        1    0.000    0.000    0.004    0.004 /Users/armaan/venvs/rayenv/lib/python3.11/site-packages/prometheus_client/registry.py:1(<module>)
     9166    0.003    0.000    0.004    0.000 /Users/armaan/venvs/rayenv/lib/python3.11/site-packages/tqdm/utils.py:374(<genexpr>)
      102    0.000    0.000    0.004    0.000 /usr/local/Cellar/python@3.11/3.11.6/Frameworks/Python.framework/Versions/3.11/lib/python3.11/importlib/__init__.py:108(import_module)
       71    0.000    0.000    0.004    0.000 /Users/armaan/venvs/rayenv/lib/python3.11/site-packages/attr/_make.py:2566(evolve)
        1    0.000    0.000    0.004    0.004 /Users/armaan/venvs/rayenv/lib/python3.11/site-packages/aiohttp/http_writer.py:1(<module>)
        1    0.000    0.000    0.004    0.004 /usr/local/Cellar/python@3.11/3.11.6/Frameworks/Python.framework/Versions/3.11/lib/python3.11/multiprocessing/resource_tracker.py:1(<module>)
     7115    0.004    0.000    0.004    0.000 {built-in method builtins.getattr}
      102    0.001    0.000    0.004    0.000 /Users/armaan/venvs/rayenv/lib/python3.11/site-packages/imageio/plugins/pillow.py:473(metadata)
        1    0.000    0.000    0.004    0.004 /Users/armaan/venvs/rayenv/lib/python3.11/site-packages/aiohttp/connector.py:1(<module>)
        1    0.000    0.000    0.004    0.004 /Users/armaan/venvs/rayenv/lib/python3.11/site-packages/ray/_private/serialization.py:117(__init__)
        1    0.000    0.000    0.004    0.004 /Users/armaan/venvs/rayenv/lib/python3.11/site-packages/multidict/__init__.py:1(<module>)
        1    0.003    0.003    0.004    0.004 /Users/armaan/venvs/rayenv/lib/python3.11/site-packages/ray/_private/node.py:1339(_write_cluster_info_to_kv)
       71    0.000    0.000    0.004    0.000 /usr/local/Cellar/python@3.11/3.11.6/Frameworks/Python.framework/Versions/3.11/lib/python3.11/copy.py:66(copy)
      400    0.001    0.000    0.004    0.000 <frozen _collections_abc>:771(get)
        1    0.000    0.000    0.004    0.004 /Users/armaan/venvs/rayenv/lib/python3.11/site-packages/ray/util/serialization_addons.py:76(apply)
      102    0.000    0.000    0.004    0.000 <frozen importlib._bootstrap>:1192(_gcd_import)
     4650    0.002    0.000    0.004    0.000 /usr/local/Cellar/python@3.11/3.11.6/Frameworks/Python.framework/Versions/3.11/lib/python3.11/typing.py:1245(_is_dunder)
      109    0.001    0.000    0.004    0.000 /usr/local/Cellar/python@3.11/3.11.6/Frameworks/Python.framework/Versions/3.11/lib/python3.11/pathlib.py:484(_parse_args)
        1    0.000    0.000    0.004    0.004 /Users/armaan/venvs/rayenv/lib/python3.11/site-packages/yarl/__init__.py:1(<module>)
       19    0.001    0.000    0.004    0.000 /usr/local/Cellar/python@3.11/3.11.6/Frameworks/Python.framework/Versions/3.11/lib/python3.11/enum.py:497(__new__)
      102    0.000    0.000    0.004    0.000 /usr/local/Cellar/python@3.11/3.11.6/Frameworks/Python.framework/Versions/3.11/lib/python3.11/typing.py:1618(__getitem__)
      810    0.000    0.000    0.004    0.000 /usr/local/Cellar/python@3.11/3.11.6/Frameworks/Python.framework/Versions/3.11/lib/python3.11/typing.py:694(<genexpr>)
       50    0.000    0.000    0.004    0.000 /Users/armaan/venvs/rayenv/lib/python3.11/site-packages/ray/_private/serialization.py:209(_deserialize_pickle5_data)
      204    0.001    0.000    0.004    0.000 /Users/armaan/venvs/rayenv/lib/python3.11/site-packages/imageio/core/request.py:539(finish)
      878    0.004    0.000    0.004    0.000 {method 'tell' of '_io.BufferedReader' objects}
      102    0.001    0.000    0.004    0.000 /Users/armaan/venvs/rayenv/lib/python3.11/site-packages/PIL/PngImagePlugin.py:954(load_end)
      162    0.003    0.000    0.004    0.000 /usr/local/Cellar/python@3.11/3.11.6/Frameworks/Python.framework/Versions/3.11/lib/python3.11/inspect.py:2972(__init__)
     1490    0.001    0.000    0.003    0.000 /Users/armaan/venvs/rayenv/lib/python3.11/site-packages/PIL/_binary.py:84(i32be)
      102    0.000    0.000    0.003    0.000 /Users/armaan/venvs/rayenv/lib/python3.11/site-packages/imageio/core/v3_plugin_api.py:369(__del__)
    14944    0.003    0.000    0.003    0.000 {method 'startswith' of 'str' objects}
       28    0.000    0.000    0.003    0.000 /Users/armaan/venvs/rayenv/lib/python3.11/site-packages/attr/_make.py:335(_make_attr_tuple_class)
        1    0.000    0.000    0.003    0.003 /Users/armaan/venvs/rayenv/lib/python3.11/site-packages/aiohttp_cors/cors_config.py:1(<module>)
        6    0.000    0.000    0.003    0.001 /Users/armaan/venvs/rayenv/lib/python3.11/site-packages/ray/_private/parameter.py:357(_check_usage)
       27    0.000    0.000    0.003    0.000 /Users/armaan/venvs/rayenv/lib/python3.11/site-packages/tqdm/std.py:460(print_status)
      244    0.001    0.000    0.003    0.000 <frozen importlib._bootstrap_external>:437(cache_from_source)
        1    0.000    0.000    0.003    0.003 /usr/local/Cellar/python@3.11/3.11.6/Frameworks/Python.framework/Versions/3.11/lib/python3.11/multiprocessing/resource_tracker.py:172(register)
        1    0.000    0.000    0.003    0.003 /Users/armaan/venvs/rayenv/lib/python3.11/site-packages/prometheus_client/metrics_core.py:1(<module>)
        1    0.000    0.000    0.003    0.003 /usr/local/Cellar/python@3.11/3.11.6/Frameworks/Python.framework/Versions/3.11/lib/python3.11/multiprocessing/resource_tracker.py:180(_send)
     1562    0.003    0.000    0.003    0.000 {method 'match' of 're.Pattern' objects}
      109    0.001    0.000    0.003    0.000 /usr/local/Cellar/python@3.11/3.11.6/Frameworks/Python.framework/Versions/3.11/lib/python3.11/pathlib.py:56(parse_parts)
        1    0.000    0.000    0.003    0.003 /Users/armaan/venvs/rayenv/lib/python3.11/site-packages/grpc/aio/_interceptor.py:1(<module>)
        6    0.000    0.000    0.003    0.001 /Users/armaan/venvs/rayenv/lib/python3.11/site-packages/pkg_resources/__init__.py:523(get_distribution)
        1    0.000    0.000    0.003    0.003 /usr/local/Cellar/python@3.11/3.11.6/Frameworks/Python.framework/Versions/3.11/lib/python3.11/wsgiref/simple_server.py:1(<module>)
      209    0.000    0.000    0.003    0.000 <frozen importlib._bootstrap>:169(__enter__)
      256    0.003    0.000    0.003    0.000 /Users/armaan/venvs/rayenv/lib/python3.11/site-packages/ray/cloudpickle/cloudpickle_fast.py:745(__init__)
       50    0.001    0.000    0.003    0.000 {built-in method _pickle.loads}
        1    0.000    0.000    0.003    0.003 /usr/local/Cellar/python@3.11/3.11.6/Frameworks/Python.framework/Versions/3.11/lib/python3.11/multiprocessing/resource_tracker.py:94(ensure_running)
       65    0.000    0.000    0.003    0.000 /usr/local/Cellar/python@3.11/3.11.6/Frameworks/Python.framework/Versions/3.11/lib/python3.11/typing.py:1647(__getitem__)
        2    0.000    0.000    0.003    0.002 /Users/armaan/venvs/rayenv/lib/python3.11/site-packages/ray/_private/node.py:499(get_resource_spec)
       56    0.000    0.000    0.003    0.000 /usr/local/Cellar/python@3.11/3.11.6/Frameworks/Python.framework/Versions/3.11/lib/python3.11/typing.py:1632(__getitem_inner__)
        1    0.000    0.000    0.003    0.003 /Users/armaan/venvs/rayenv/lib/python3.11/site-packages/aiosignal/__init__.py:1(<module>)
       71    0.000    0.000    0.003    0.000 {method '__reduce_ex__' of 'object' objects}
        5    0.000    0.000    0.003    0.001 /Users/armaan/venvs/rayenv/lib/python3.11/site-packages/ray/_private/node.py:927(_get_cached_port)
        1    0.000    0.000    0.003    0.003 /usr/local/Cellar/python@3.11/3.11.6/Frameworks/Python.framework/Versions/3.11/lib/python3.11/multiprocessing/synchronize.py:1(<module>)
     3897    0.002    0.000    0.003    0.000 {built-in method builtins.hasattr}
        1    0.000    0.000    0.003    0.003 /Users/armaan/venvs/rayenv/lib/python3.11/site-packages/ray/_private/resource_spec.py:142(resolve)
        1    0.000    0.000    0.003    0.003 /Users/armaan/venvs/rayenv/lib/python3.11/site-packages/proglog/proglog.py:169(iter_bar)
      624    0.001    0.000    0.003    0.000 /usr/local/Cellar/python@3.11/3.11.6/Frameworks/Python.framework/Versions/3.11/lib/python3.11/typing.py:247(_collect_parameters)
       15    0.000    0.000    0.003    0.000 /usr/local/Cellar/python@3.11/3.11.6/Frameworks/Python.framework/Versions/3.11/lib/python3.11/dataclasses.py:413(_create_fn)
     1277    0.001    0.000    0.003    0.000 /usr/local/Cellar/python@3.11/3.11.6/Frameworks/Python.framework/Versions/3.11/lib/python3.11/typing.py:159(_type_convert)
        6    0.000    0.000    0.003    0.000 /Users/armaan/venvs/rayenv/lib/python3.11/site-packages/pkg_resources/__init__.py:3213(parse)
       71    0.000    0.000    0.003    0.000 /Users/armaan/venvs/rayenv/lib/python3.11/site-packages/attr/_make.py:2584(__getstate__)
     2088    0.002    0.000    0.003    0.000 /usr/local/Cellar/python@3.11/3.11.6/Frameworks/Python.framework/Versions/3.11/lib/python3.11/re/_parser.py:254(get)
      150    0.001    0.000    0.003    0.000 /Users/armaan/venvs/rayenv/lib/python3.11/site-packages/ray/util/placement_group.py:426(_configure_placement_group_based_on_context)
        1    0.000    0.000    0.003    0.003 /Users/armaan/venvs/rayenv/lib/python3.11/site-packages/aiohttp/web_routedef.py:1(<module>)
      102    0.001    0.000    0.003    0.000 /Users/armaan/venvs/rayenv/lib/python3.11/site-packages/PIL/PngImagePlugin.py:1012(getexif)
        6    0.000    0.000    0.003    0.000 /Users/armaan/venvs/rayenv/lib/python3.11/site-packages/pkg_resources/__init__.py:3172(__init__)
