         313219 function calls (308076 primitive calls) in 21.950 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.007    0.007 /Users/armaan/venvs/rayenv/lib/python3.11/site-packages/ray/_private/services.py:1965(start_monitor)
      256    0.001    0.000    0.007    0.000 /usr/local/Cellar/python@3.11/3.11.6/Frameworks/Python.framework/Versions/3.11/lib/python3.11/typing.py:1572(copy_with)
        1    0.000    0.000    0.007    0.007 /Users/armaan/venvs/rayenv/lib/python3.11/site-packages/ray/_private/usage/usage_lib.py:1(<module>)
        1    0.000    0.000    0.007    0.007 /Users/armaan/venvs/rayenv/lib/python3.11/site-packages/yarl/__init__.py:1(<module>)
   484/66    0.003    0.000    0.007    0.000 /usr/local/Cellar/python@3.11/3.11.6/Frameworks/Python.framework/Versions/3.11/lib/python3.11/re/_compiler.py:37(_compile)
        4    0.006    0.002    0.007    0.002 {method 'get_node_table' of 'ray._raylet.GlobalStateAccessor' objects}
        1    0.000    0.000    0.006    0.006 /Users/armaan/venvs/rayenv/lib/python3.11/site-packages/moviepy/video/io/ffmpeg_writer.py:68(__init__)
        1    0.000    0.000    0.006    0.006 /Users/armaan/venvs/rayenv/lib/python3.11/site-packages/aiosignal/__init__.py:1(<module>)
        1    0.000    0.000    0.006    0.006 /Users/armaan/venvs/rayenv/lib/python3.11/site-packages/multidict/__init__.py:1(<module>)
        1    0.000    0.000    0.006    0.006 /Users/armaan/venvs/rayenv/lib/python3.11/site-packages/aiohttp_cors/__init__.py:1(<module>)
       30    0.000    0.000    0.006    0.000 /Users/armaan/venvs/rayenv/lib/python3.11/site-packages/PIL/PngImagePlugin.py:912(load_prepare)
      137    0.006    0.000    0.006    0.000 {built-in method io.open_code}
       30    0.000    0.000    0.006    0.000 /Users/armaan/venvs/rayenv/lib/python3.11/site-packages/PIL/ImageFile.py:292(load_prepare)
        3    0.000    0.000    0.006    0.002 /Users/armaan/venvs/rayenv/lib/python3.11/site-packages/ray/_private/function_manager.py:116(compute_collision_identifier)
        3    0.000    0.000    0.006    0.002 /usr/local/Cellar/python@3.11/3.11.6/Frameworks/Python.framework/Versions/3.11/lib/python3.11/dis.py:68(dis)
       30    0.006    0.000    0.006    0.000 {built-in method PIL._imaging.new}
        3    0.000    0.000    0.006    0.002 /usr/local/Cellar/python@3.11/3.11.6/Frameworks/Python.framework/Versions/3.11/lib/python3.11/dis.py:529(_disassemble_recursive)
        3    0.000    0.000    0.006    0.002 /usr/local/Cellar/python@3.11/3.11.6/Frameworks/Python.framework/Versions/3.11/lib/python3.11/dis.py:519(disassemble)
      366    0.002    0.000    0.006    0.000 /Users/armaan/venvs/rayenv/lib/python3.11/site-packages/PIL/PngImagePlugin.py:155(read)
        1    0.000    0.000    0.006    0.006 /Users/armaan/venvs/rayenv/lib/python3.11/site-packages/gunicorn/http/__init__.py:1(<module>)
      171    0.001    0.000    0.006    0.000 <frozen importlib._bootstrap>:493(_init_module_attrs)
        3    0.001    0.000    0.006    0.002 /usr/local/Cellar/python@3.11/3.11.6/Frameworks/Python.framework/Versions/3.11/lib/python3.11/dis.py:542(_disassemble_bytes)
        1    0.000    0.000    0.005    0.005 /Users/armaan/venvs/rayenv/lib/python3.11/site-packages/prometheus_client/metrics.py:1(<module>)
        2    0.000    0.000    0.005    0.003 /Users/armaan/venvs/rayenv/lib/python3.11/site-packages/ray/_private/node.py:499(get_resource_spec)
      274    0.003    0.000    0.005    0.000 /usr/local/Cellar/python@3.11/3.11.6/Frameworks/Python.framework/Versions/3.11/lib/python3.11/dis.py:423(_get_instructions_bytes)
        1    0.000    0.000    0.005    0.005 /Users/armaan/venvs/rayenv/lib/python3.11/site-packages/ray/_private/resource_spec.py:142(resolve)
        1    0.000    0.000    0.005    0.005 /Users/armaan/venvs/rayenv/lib/python3.11/site-packages/frozenlist/__init__.py:1(<module>)
       30    0.001    0.000    0.005    0.000 /Users/armaan/venvs/rayenv/lib/python3.11/site-packages/imageio/core/request.py:280(_parse_uri)
        1    0.000    0.000    0.005    0.005 /Users/armaan/venvs/rayenv/lib/python3.11/site-packages/aiohttp/http_writer.py:1(<module>)
      595    0.001    0.000    0.005    0.000 /usr/local/Cellar/python@3.11/3.11.6/Frameworks/Python.framework/Versions/3.11/lib/python3.11/typing.py:1258(__init__)
        1    0.000    0.000    0.005    0.005 /usr/local/Cellar/python@3.11/3.11.6/Frameworks/Python.framework/Versions/3.11/lib/python3.11/multiprocessing/resource_tracker.py:1(<module>)
       26    0.000    0.000    0.005    0.000 /Users/armaan/venvs/rayenv/lib/python3.11/site-packages/attr/_make.py:901(add_repr)
       26    0.000    0.000    0.005    0.000 /Users/armaan/venvs/rayenv/lib/python3.11/site-packages/attr/_make.py:1841(_make_repr)
     2176    0.002    0.000    0.005    0.000 <frozen importlib._bootstrap_external>:126(_path_join)
        1    0.000    0.000    0.005    0.005 /Users/armaan/venvs/rayenv/lib/python3.11/site-packages/yarl/_url.py:1(<module>)
      104    0.000    0.000    0.005    0.000 <frozen genericpath>:16(exists)
       60    0.000    0.000    0.005    0.000 /Users/armaan/venvs/rayenv/lib/python3.11/site-packages/PIL/Image.py:3258(_open_core)
        5    0.000    0.000    0.005    0.001 /Users/armaan/venvs/rayenv/lib/python3.11/site-packages/ray/_private/node.py:927(_get_cached_port)
    23897    0.004    0.000    0.004    0.000 {built-in method builtins.isinstance}
       16    0.000    0.000    0.004    0.000 /Users/armaan/venvs/rayenv/lib/python3.11/site-packages/proglog/proglog.py:328(bars_callback)
        1    0.000    0.000    0.004    0.004 /Users/armaan/venvs/rayenv/lib/python3.11/site-packages/grpc/aio/_channel.py:1(<module>)
        1    0.000    0.000    0.004    0.004 /Users/armaan/venvs/rayenv/lib/python3.11/site-packages/ray/_private/state.py:762(next_job_id)
        1    0.000    0.000    0.004    0.004 /Users/armaan/venvs/rayenv/lib/python3.11/site-packages/ray/_private/state.py:185(next_job_id)
    16144    0.004    0.000    0.004    0.000 {method 'startswith' of 'str' objects}
       19    0.001    0.000    0.004    0.000 /usr/local/Cellar/python@3.11/3.11.6/Frameworks/Python.framework/Versions/3.11/lib/python3.11/enum.py:497(__new__)
        5    0.000    0.000    0.004    0.001 /usr/local/Cellar/python@3.11/3.11.6/Frameworks/Python.framework/Versions/3.11/lib/python3.11/dataclasses.py:1219(wrap)
        5    0.000    0.000    0.004    0.001 /usr/local/Cellar/python@3.11/3.11.6/Frameworks/Python.framework/Versions/3.11/lib/python3.11/dataclasses.py:884(_process_class)
        1    0.000    0.000    0.004    0.004 /Users/armaan/venvs/rayenv/lib/python3.11/site-packages/ray/_private/serialization.py:117(__init__)
        1    0.000    0.000    0.004    0.004 /Users/armaan/venvs/rayenv/lib/python3.11/site-packages/prometheus_client/registry.py:1(<module>)
        1    0.000    0.000    0.004    0.004 /Users/armaan/venvs/rayenv/lib/python3.11/site-packages/multidict/_compat.py:1(<module>)
        1    0.000    0.000    0.004    0.004 /Users/armaan/venvs/rayenv/lib/python3.11/site-packages/ray/util/serialization_addons.py:76(apply)
       28    0.000    0.000    0.004    0.000 /Users/armaan/venvs/rayenv/lib/python3.11/site-packages/ray/_private/serialization.py:415(_serialize_to_pickle5)
       60    0.000    0.000    0.004    0.000 /Users/armaan/venvs/rayenv/lib/python3.11/site-packages/PIL/ImageFile.py:88(__init__)
     4664    0.002    0.000    0.004    0.000 /usr/local/Cellar/python@3.11/3.11.6/Frameworks/Python.framework/Versions/3.11/lib/python3.11/typing.py:1245(_is_dunder)
        1    0.000    0.000    0.004    0.004 /usr/local/Cellar/python@3.11/3.11.6/Frameworks/Python.framework/Versions/3.11/lib/python3.11/wsgiref/simple_server.py:1(<module>)
        1    0.000    0.000    0.004    0.004 /Users/armaan/venvs/rayenv/lib/python3.11/site-packages/aiohttp/web_exceptions.py:1(<module>)
       56    0.004    0.000    0.004    0.000 {built-in method io.open}
        1    0.004    0.004    0.004    0.004 {method 'get_next_job_id' of 'ray._raylet.GlobalStateAccessor' objects}
        1    0.000    0.000    0.004    0.004 /Users/armaan/venvs/rayenv/lib/python3.11/site-packages/yarl/_quoting.py:1(<module>)
        1    0.000    0.000    0.004    0.004 /usr/local/Cellar/python@3.11/3.11.6/Frameworks/Python.framework/Versions/3.11/lib/python3.11/multiprocessing/synchronize.py:1(<module>)
      810    0.000    0.000    0.004    0.000 /usr/local/Cellar/python@3.11/3.11.6/Frameworks/Python.framework/Versions/3.11/lib/python3.11/typing.py:694(<genexpr>)
        1    0.000    0.000    0.004    0.004 /Users/armaan/venvs/rayenv/lib/python3.11/site-packages/ray/_private/accelerator.py:14(update_resources_with_accelerator_type)
        2    0.000    0.000    0.004    0.002 /Users/armaan/venvs/rayenv/lib/python3.11/site-packages/ray/_private/accelerator.py:46(_detect_and_configure_custom_accelerator)
        1    0.000    0.000    0.004    0.004 /Users/armaan/venvs/rayenv/lib/python3.11/site-packages/ray/_private/accelerator.py:154(_autodetect_num_tpus)
       65    0.000    0.000    0.004    0.000 /usr/local/Cellar/python@3.11/3.11.6/Frameworks/Python.framework/Versions/3.11/lib/python3.11/typing.py:1647(__getitem__)
     5917    0.003    0.000    0.004    0.000 {built-in method builtins.getattr}
       30    0.000    0.000    0.004    0.000 /Users/armaan/venvs/rayenv/lib/python3.11/site-packages/imageio/config/plugins.py:89(plugin_class)
        6    0.000    0.000    0.004    0.001 /Users/armaan/venvs/rayenv/lib/python3.11/site-packages/ray/_private/parameter.py:357(_check_usage)
       88    0.000    0.000    0.003    0.000 /Users/armaan/venvs/rayenv/lib/python3.11/site-packages/gunicorn/config.py:236(__new__)
       60    0.000    0.000    0.003    0.000 /Users/armaan/venvs/rayenv/lib/python3.11/site-packages/imageio/plugins/pillow.py:122(close)
      274    0.001    0.000    0.003    0.000 <frozen importlib._bootstrap_external>:437(cache_from_source)
        6    0.000    0.000    0.003    0.001 /Users/armaan/venvs/rayenv/lib/python3.11/site-packages/pkg_resources/__init__.py:523(get_distribution)
       30    0.000    0.000    0.003    0.000 /usr/local/Cellar/python@3.11/3.11.6/Frameworks/Python.framework/Versions/3.11/lib/python3.11/importlib/__init__.py:108(import_module)
      102    0.000    0.000    0.003    0.000 /usr/local/Cellar/python@3.11/3.11.6/Frameworks/Python.framework/Versions/3.11/lib/python3.11/typing.py:1618(__getitem__)
       60    0.001    0.000    0.003    0.000 /Users/armaan/venvs/rayenv/lib/python3.11/site-packages/PIL/PngImagePlugin.py:702(_open)
        1    0.000    0.000    0.003    0.003 /usr/local/Cellar/python@3.11/3.11.6/Frameworks/Python.framework/Versions/3.11/lib/python3.11/multiprocessing/resource_tracker.py:172(register)
        1    0.000    0.000    0.003    0.003 /usr/local/Cellar/python@3.11/3.11.6/Frameworks/Python.framework/Versions/3.11/lib/python3.11/multiprocessing/resource_tracker.py:180(_send)
       15    0.000    0.000    0.003    0.000 /Users/armaan/venvs/rayenv/lib/python3.11/site-packages/proglog/proglog.py:192(new_iterable)
       30    0.000    0.000    0.003    0.000 <frozen importlib._bootstrap>:1192(_gcd_import)
        1    0.000    0.000    0.003    0.003 /usr/local/Cellar/python@3.11/3.11.6/Frameworks/Python.framework/Versions/3.11/lib/python3.11/multiprocessing/resource_tracker.py:94(ensure_running)
       28    0.000    0.000    0.003    0.000 /Users/armaan/venvs/rayenv/lib/python3.11/site-packages/attr/_make.py:335(_make_attr_tuple_class)
        1    0.000    0.000    0.003    0.003 /Users/armaan/venvs/rayenv/lib/python3.11/site-packages/aiohttp/web_routedef.py:1(<module>)
      626    0.001    0.000    0.003    0.000 /usr/local/Cellar/python@3.11/3.11.6/Frameworks/Python.framework/Versions/3.11/lib/python3.11/typing.py:247(_collect_parameters)
        1    0.000    0.000    0.003    0.003 /Users/armaan/venvs/rayenv/lib/python3.11/site-packages/prometheus_client/metrics_core.py:1(<module>)
      112    0.000    0.000    0.003    0.000 {ray._raylet.dumps}
        6    0.000    0.000    0.003    0.001 /Users/armaan/venvs/rayenv/lib/python3.11/site-packages/pkg_resources/__init__.py:3213(parse)
      224    0.000    0.000    0.003    0.000 <frozen importlib._bootstrap>:169(__enter__)
        1    0.000    0.000    0.003    0.003 /Users/armaan/venvs/rayenv/lib/python3.11/site-packages/grpc/aio/_base_call.py:1(<module>)
        1    0.000    0.000    0.003    0.003 /usr/local/Cellar/python@3.11/3.11.6/Frameworks/Python.framework/Versions/3.11/lib/python3.11/glob.py:13(glob)
      308    0.000    0.000    0.003    0.000 <frozen importlib._bootstrap>:392(cached)
      232    0.000    0.000    0.003    0.000 <frozen importlib._bootstrap_external>:159(_path_isfile)
  252/224    0.003    0.000    0.003    0.000 /Users/armaan/venvs/rayenv/lib/python3.11/site-packages/msgpack/__init__.py:30(packb)
      249    0.000    0.000    0.003    0.000 <frozen importlib._bootstrap_external>:150(_path_is_mode_type)
        1    0.000    0.000    0.003    0.003 /usr/local/Cellar/python@3.11/3.11.6/Frameworks/Python.framework/Versions/3.11/lib/python3.11/glob.py:60(_iglob)
        1    0.000    0.000    0.003    0.003 /Users/armaan/venvs/rayenv/lib/python3.11/site-packages/aiohttp_cors/cors_config.py:1(<module>)
        6    0.000    0.000    0.003    0.000 /Users/armaan/venvs/rayenv/lib/python3.11/site-packages/pkg_resources/__init__.py:3172(__init__)
        1    0.000    0.000    0.003    0.003 /usr/local/Cellar/python@3.11/3.11.6/Frameworks/Python.framework/Versions/3.11/lib/python3.11/glob.py:105(_glob1)
        1    0.000    0.000    0.003    0.003 /Users/armaan/venvs/rayenv/lib/python3.11/site-packages/grpc/aio/_interceptor.py:1(<module>)
        1    0.000    0.000    0.003    0.003 /usr/local/Cellar/python@3.11/3.11.6/Frameworks/Python.framework/Versions/3.11/lib/python3.11/multiprocessing/util.py:447(spawnv_passfds)
        1    0.000    0.000    0.003    0.003 /Users/armaan/venvs/rayenv/lib/python3.11/site-packages/gunicorn/http/message.py:1(<module>)
        6    0.000    0.000    0.003    0.000 /Users/armaan/venvs/rayenv/lib/python3.11/site-packages/pkg_resources/_vendor/packaging/requirements.py:33(__init__)
      227    0.003    0.000    0.003    0.000 {method '__exit__' of '_io._IOBase' objects}
        3    0.000    0.000    0.003    0.001 /Users/armaan/venvs/rayenv/lib/python3.11/site-packages/ray/cloudpickle/cloudpickle.py:319(_extract_code_globals)
        6    0.000    0.000    0.003    0.000 /Users/armaan/venvs/rayenv/lib/python3.11/site-packages/pkg_resources/_vendor/packaging/_parser.py:63(parse_requirement)
      587    0.002    0.000    0.003    0.000 <frozen os>:674(__getitem__)
       42    0.001    0.000    0.003    0.000 /Users/armaan/venvs/rayenv/lib/python3.11/site-packages/ray/_private/signature.py:81(flatten_args)
       28    0.000    0.000    0.003    0.000 /Users/armaan/venvs/rayenv/lib/python3.11/site-packages/ray/_private/serialization.py:221(_deserialize_msgpack_data)
       56    0.000    0.000    0.003    0.000 /usr/local/Cellar/python@3.11/3.11.6/Frameworks/Python.framework/Versions/3.11/lib/python3.11/typing.py:1632(__getitem_inner__)
      171    0.000    0.000    0.003    0.000 <frozen importlib._bootstrap_external>:567(_get_cached)
        5    0.000    0.000    0.003    0.001 /Users/armaan/venvs/rayenv/lib/python3.11/site-packages/ray/_private/node.py:803(get_log_file_handles)
        1    0.000    0.000    0.003    0.003 /usr/local/Cellar/python@3.11/3.11.6/Frameworks/Python.framework/Versions/3.11/lib/python3.11/wsgiref/handlers.py:1(<module>)
        3    0.000    0.000    0.003    0.001 /Users/armaan/venvs/rayenv/lib/python3.11/site-packages/ray/cloudpickle/cloudpickle.py:328(<dictcomp>)
       30    0.000    0.000    0.003    0.000 /Users/armaan/venvs/rayenv/lib/python3.11/site-packages/imageio/core/v3_plugin_api.py:366(__exit__)
       14    0.000    0.000    0.003    0.000 /Users/armaan/venvs/rayenv/lib/python3.11/site-packages/ray/cloudpickle/cloudpickle.py:520(_walk_global_ops)
        1    0.000    0.000    0.003    0.003 /Users/armaan/venvs/rayenv/lib/python3.11/site-packages/proglog/proglog.py:169(iter_bar)
       28    0.000    0.000    0.003    0.000 /Users/armaan/venvs/rayenv/lib/python3.11/site-packages/attr/_make.py:977(add_init)
        1    0.000    0.000    0.003    0.003 /Users/armaan/venvs/rayenv/lib/python3.11/site-packages/aiohttp/http_exceptions.py:1(<module>)
       36    0.000    0.000    0.003    0.000 <frozen posixpath>:397(abspath)
        4    0.000    0.000    0.003    0.001 /Users/armaan/venvs/rayenv/lib/python3.11/site-packages/tqdm/std.py:1326(refresh)
        1    0.000    0.000    0.003    0.003 /Users/armaan/venvs/rayenv/lib/python3.11/site-packages/ray/_private/parameter.py:136(__init__)
        1    0.001    0.001    0.003    0.003 /Users/armaan/venvs/rayenv/lib/python3.11/site-packages/aiohttp/web_protocol.py:1(<module>)
       28    0.000    0.000    0.003    0.000 /Users/armaan/venvs/rayenv/lib/python3.11/site-packages/attr/_make.py:2000(_make_init)
     2617    0.002    0.000    0.003    0.000 {built-in method builtins.hasattr}
