         292146 function calls (287096 primitive calls) in 16.003 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       28    0.000    0.000    0.004    0.000 /Users/armaan/venvs/rayenv/lib/python3.11/site-packages/attr/_make.py:1732(_make_eq)
        1    0.000    0.000    0.004    0.004 /Users/armaan/venvs/rayenv/lib/python3.11/site-packages/aiohttp/cookiejar.py:36(CookieJar)
        1    0.000    0.000    0.004    0.004 /Users/armaan/venvs/rayenv/lib/python3.11/site-packages/grpc/aio/_channel.py:1(<module>)
        1    0.000    0.000    0.003    0.003 /Users/armaan/venvs/rayenv/lib/python3.11/site-packages/aiohttp/hdrs.py:1(<module>)
       28    0.000    0.000    0.003    0.000 /Users/armaan/venvs/rayenv/lib/python3.11/site-packages/attr/_make.py:731(build_class)
        1    0.000    0.000    0.003    0.003 /Users/armaan/venvs/rayenv/lib/python3.11/site-packages/prometheus_client/metrics.py:1(<module>)
      102    0.000    0.000    0.003    0.000 /usr/local/Cellar/python@3.11/3.11.6/Frameworks/Python.framework/Versions/3.11/lib/python3.11/typing.py:1618(__getitem__)
     5838    0.003    0.000    0.003    0.000 {built-in method builtins.getattr}
       28    0.001    0.000    0.003    0.000 /Users/armaan/venvs/rayenv/lib/python3.11/site-packages/ray/_private/serialization.py:415(_serialize_to_pickle5)
      242    0.000    0.000    0.003    0.000 <frozen importlib._bootstrap_external>:150(_path_is_mode_type)
      225    0.000    0.000    0.003    0.000 <frozen importlib._bootstrap_external>:159(_path_isfile)
       28    0.002    0.000    0.003    0.000 /Users/armaan/venvs/rayenv/lib/python3.11/site-packages/attr/_make.py:795(_create_slots_class)
      623    0.001    0.000    0.003    0.000 /usr/local/Cellar/python@3.11/3.11.6/Frameworks/Python.framework/Versions/3.11/lib/python3.11/typing.py:247(_collect_parameters)
        1    0.000    0.000    0.003    0.003 /Users/armaan/venvs/rayenv/lib/python3.11/site-packages/aiohttp/web_exceptions.py:1(<module>)
       28    0.000    0.000    0.003    0.000 /Users/armaan/venvs/rayenv/lib/python3.11/site-packages/attr/_make.py:965(add_hash)
        1    0.003    0.003    0.003    0.003 {method 'get_next_job_id' of 'ray._raylet.GlobalStateAccessor' objects}
      296    0.000    0.000    0.003    0.000 <frozen importlib._bootstrap>:392(cached)
      217    0.000    0.000    0.003    0.000 <frozen importlib._bootstrap>:169(__enter__)
        6    0.000    0.000    0.003    0.001 /Users/armaan/venvs/rayenv/lib/python3.11/site-packages/ray/_private/parameter.py:357(_check_usage)
       28    0.000    0.000    0.003    0.000 /Users/armaan/venvs/rayenv/lib/python3.11/site-packages/attr/_make.py:580(<listcomp>)
        2    0.003    0.002    0.003    0.002 {method 'get_node_table' of 'ray._raylet.GlobalStateAccessor' objects}
       14    0.000    0.000    0.003    0.000 /Users/armaan/venvs/rayenv/lib/python3.11/site-packages/PIL/Image.py:300(preinit)
      120    0.001    0.000    0.003    0.000 /Users/armaan/venvs/rayenv/lib/python3.11/site-packages/PIL/PngImagePlugin.py:921(load_read)
       28    0.000    0.000    0.003    0.000 /Users/armaan/venvs/rayenv/lib/python3.11/site-packages/attr/_make.py:1631(_make_hash)
        1    0.000    0.000    0.003    0.003 /Users/armaan/venvs/rayenv/lib/python3.11/site-packages/aiohttp/web_ws.py:1(<module>)
        6    0.000    0.000    0.003    0.000 /Users/armaan/venvs/rayenv/lib/python3.11/site-packages/pkg_resources/__init__.py:523(get_distribution)
      150    0.002    0.000    0.003    0.000 {built-in method builtins.eval}
      164    0.000    0.000    0.003    0.000 <frozen importlib._bootstrap_external>:567(_get_cached)
       71    0.000    0.000    0.003    0.000 /Users/armaan/venvs/rayenv/lib/python3.11/site-packages/attr/_make.py:2566(evolve)
        2    0.000    0.000    0.003    0.001 /Users/armaan/venvs/rayenv/lib/python3.11/site-packages/ray/_private/usage/usage_lib.py:212(_put_extra_usage_tag)
        1    0.000    0.000    0.003    0.003 /Users/armaan/venvs/rayenv/lib/python3.11/site-packages/multidict/__init__.py:1(<module>)
        4    0.000    0.000    0.003    0.001 /Users/armaan/venvs/rayenv/lib/python3.11/site-packages/ray/_private/state.py:34(_check_connected)
        3    0.001    0.000    0.003    0.001 /Users/armaan/venvs/rayenv/lib/python3.11/site-packages/ray/_private/state.py:74(_really_init_global_state)
        2    0.003    0.001    0.003    0.001 /Users/armaan/venvs/rayenv/lib/python3.11/site-packages/ray/experimental/internal_kv.py:67(_internal_kv_put)
        1    0.000    0.000    0.003    0.003 /Users/armaan/venvs/rayenv/lib/python3.11/site-packages/yarl/_url.py:1(<module>)
    13794    0.003    0.000    0.003    0.000 {method 'startswith' of 'str' objects}
       56    0.000    0.000    0.003    0.000 /usr/local/Cellar/python@3.11/3.11.6/Frameworks/Python.framework/Versions/3.11/lib/python3.11/typing.py:1632(__getitem_inner__)
        6    0.000    0.000    0.003    0.000 /Users/armaan/venvs/rayenv/lib/python3.11/site-packages/pkg_resources/__init__.py:3213(parse)
     2114    0.002    0.000    0.003    0.000 <frozen importlib._bootstrap_external>:128(<listcomp>)
        2    0.000    0.000    0.003    0.001 /Users/armaan/venvs/rayenv/lib/python3.11/site-packages/ray/_private/function_manager.py:116(compute_collision_identifier)
        1    0.000    0.000    0.003    0.003 /Users/armaan/venvs/rayenv/lib/python3.11/site-packages/ray/_private/services.py:468(get_node_to_connect_for_driver)
      554    0.002    0.000    0.003    0.000 <frozen os>:674(__getitem__)
        1    0.000    0.000    0.003    0.003 /Users/armaan/venvs/rayenv/lib/python3.11/site-packages/aiohttp_cors/__init__.py:1(<module>)
       84    0.000    0.000    0.003    0.000 /Users/armaan/venvs/rayenv/lib/python3.11/site-packages/moviepy/decorators.py:24(apply_to_mask)
        1    0.000    0.000    0.003    0.003 /Users/armaan/venvs/rayenv/lib/python3.11/site-packages/ray/_private/state.py:731(get_node_to_connect_for_driver)
        1    0.000    0.000    0.003    0.003 /Users/armaan/venvs/rayenv/lib/python3.11/site-packages/aiohttp/web_routedef.py:1(<module>)
        6    0.000    0.000    0.003    0.000 /Users/armaan/venvs/rayenv/lib/python3.11/site-packages/pkg_resources/__init__.py:3172(__init__)
        2    0.000    0.000    0.003    0.001 /usr/local/Cellar/python@3.11/3.11.6/Frameworks/Python.framework/Versions/3.11/lib/python3.11/dis.py:68(dis)
        1    0.000    0.000    0.003    0.003 /Users/armaan/venvs/rayenv/lib/python3.11/site-packages/grpc/aio/_call.py:1(<module>)
        1    0.000    0.000    0.003    0.003 /Users/armaan/venvs/rayenv/lib/python3.11/site-packages/ray/_private/node.py:1817(_record_stats)
        2    0.000    0.000    0.002    0.001 /usr/local/Cellar/python@3.11/3.11.6/Frameworks/Python.framework/Versions/3.11/lib/python3.11/dis.py:529(_disassemble_recursive)
        5    0.000    0.000    0.002    0.000 /Users/armaan/venvs/rayenv/lib/python3.11/site-packages/ray/_private/node.py:803(get_log_file_handles)
     2713    0.002    0.000    0.002    0.000 {built-in method builtins.hasattr}
        2    0.000    0.000    0.002    0.001 /usr/local/Cellar/python@3.11/3.11.6/Frameworks/Python.framework/Versions/3.11/lib/python3.11/dis.py:519(disassemble)
        1    0.000    0.000    0.002    0.002 /Users/armaan/venvs/rayenv/lib/python3.11/site-packages/ray/_private/accelerator.py:14(update_resources_with_accelerator_type)
        6    0.000    0.000    0.002    0.000 /Users/armaan/venvs/rayenv/lib/python3.11/site-packages/pkg_resources/_vendor/packaging/requirements.py:33(__init__)
        2    0.000    0.000    0.002    0.001 /Users/armaan/venvs/rayenv/lib/python3.11/site-packages/ray/_private/accelerator.py:46(_detect_and_configure_custom_accelerator)
       12    0.001    0.000    0.002    0.000 /usr/local/Cellar/python@3.11/3.11.6/Frameworks/Python.framework/Versions/3.11/lib/python3.11/collections/__init__.py:350(namedtuple)
        1    0.000    0.000    0.002    0.002 /Users/armaan/venvs/rayenv/lib/python3.11/site-packages/ray/_private/accelerator.py:154(_autodetect_num_tpus)
        6    0.000    0.000    0.002    0.000 /Users/armaan/venvs/rayenv/lib/python3.11/site-packages/pkg_resources/_vendor/packaging/_parser.py:63(parse_requirement)
      425    0.000    0.000    0.002    0.000 /usr/local/Cellar/python@3.11/3.11.6/Frameworks/Python.framework/Versions/3.11/lib/python3.11/typing.py:1568(<genexpr>)
      230    0.001    0.000    0.002    0.000 /usr/local/Cellar/python@3.11/3.11.6/Frameworks/Python.framework/Versions/3.11/lib/python3.11/dis.py:423(_get_instructions_bytes)
        1    0.000    0.000    0.002    0.002 /Users/armaan/venvs/rayenv/lib/python3.11/site-packages/ray/_private/usage/usage_lib.py:190(record_extra_usage_tag)
        2    0.000    0.000    0.002    0.001 /usr/local/Cellar/python@3.11/3.11.6/Frameworks/Python.framework/Versions/3.11/lib/python3.11/dis.py:542(_disassemble_bytes)
       24    0.002    0.000    0.002    0.000 {built-in method io.open}
        1    0.001    0.001    0.002    0.002 /Users/armaan/venvs/rayenv/lib/python3.11/site-packages/ray/_private/node.py:1339(_write_cluster_info_to_kv)
        1    0.000    0.000    0.002    0.002 /usr/local/Cellar/python@3.11/3.11.6/Frameworks/Python.framework/Versions/3.11/lib/python3.11/wsgiref/simple_server.py:1(<module>)
       87    0.000    0.000    0.002    0.000 /Users/armaan/venvs/rayenv/lib/python3.11/site-packages/gunicorn/config.py:250(fmt_desc)
        1    0.000    0.000    0.002    0.002 /Users/armaan/venvs/rayenv/lib/python3.11/site-packages/ray/_private/arrow_serialization.py:1(<module>)
       28    0.000    0.000    0.002    0.000 /Users/armaan/venvs/rayenv/lib/python3.11/site-packages/ray/_private/signature.py:81(flatten_args)
      197    0.001    0.000    0.002    0.000 /usr/local/Cellar/python@3.11/3.11.6/Frameworks/Python.framework/Versions/3.11/lib/python3.11/re/_compiler.py:241(_optimize_charset)
      302    0.001    0.000    0.002    0.000 <frozen importlib._bootstrap>:179(_get_module_lock)
        8    0.000    0.000    0.002    0.000 /usr/local/Cellar/python@3.11/3.11.6/Frameworks/Python.framework/Versions/3.11/lib/python3.11/json/__init__.py:120(dump)
        1    0.000    0.000    0.002    0.002 /Users/armaan/venvs/rayenv/lib/python3.11/site-packages/aiohttp/http_exceptions.py:1(<module>)
        1    0.000    0.000    0.002    0.002 /Users/armaan/venvs/rayenv/lib/python3.11/site-packages/aiohttp/multipart.py:1(<module>)
        6    0.000    0.000    0.002    0.000 <frozen os>:713(copy)
      100    0.001    0.000    0.002    0.000 /usr/local/Cellar/python@3.11/3.11.6/Frameworks/Python.framework/Versions/3.11/lib/python3.11/enum.py:242(__set_name__)
        1    0.000    0.000    0.002    0.002 /Users/armaan/venvs/rayenv/lib/python3.11/site-packages/ray/_private/parameter.py:136(__init__)
       12    0.002    0.000    0.002    0.000 /usr/local/Cellar/python@3.11/3.11.6/Frameworks/Python.framework/Versions/3.11/lib/python3.11/json/encoder.py:205(iterencode)
        1    0.000    0.000    0.002    0.002 /Users/armaan/venvs/rayenv/lib/python3.11/site-packages/grpc/aio/_interceptor.py:1(<module>)
        1    0.000    0.000    0.002    0.002 /usr/local/Cellar/python@3.11/3.11.6/Frameworks/Python.framework/Versions/3.11/lib/python3.11/glob.py:13(glob)
        1    0.000    0.000    0.002    0.002 /usr/local/Cellar/python@3.11/3.11.6/Frameworks/Python.framework/Versions/3.11/lib/python3.11/glob.py:60(_iglob)
        1    0.000    0.000    0.002    0.002 /Users/armaan/venvs/rayenv/lib/python3.11/site-packages/yarl/_quoting.py:1(<module>)
       15    0.000    0.000    0.002    0.000 /usr/local/Cellar/python@3.11/3.11.6/Frameworks/Python.framework/Versions/3.11/lib/python3.11/dataclasses.py:413(_create_fn)
      165    0.001    0.000    0.002    0.000 <frozen importlib._bootstrap_external>:1599(_get_spec)
       56    0.000    0.000    0.002    0.000 /Users/armaan/venvs/rayenv/lib/python3.11/site-packages/moviepy/decorators.py:36(apply_to_audio)
        1    0.000    0.000    0.002    0.002 /usr/local/Cellar/python@3.11/3.11.6/Frameworks/Python.framework/Versions/3.11/lib/python3.11/glob.py:105(_glob1)
        6    0.000    0.000    0.002    0.000 /Users/armaan/venvs/rayenv/lib/python3.11/site-packages/pkg_resources/_vendor/packaging/_tokenizer.py:95(__init__)
        1    0.000    0.000    0.002    0.002 /Users/armaan/venvs/rayenv/lib/python3.11/site-packages/multidict/_compat.py:1(<module>)
      132    0.002    0.000    0.002    0.000 {method 'read' of '_io.BufferedReader' objects}
        6    0.000    0.000    0.002    0.000 /Users/armaan/venvs/rayenv/lib/python3.11/site-packages/pkg_resources/_vendor/packaging/_tokenizer.py:102(<dictcomp>)
     3122    0.002    0.000    0.002    0.000 /usr/local/Cellar/python@3.11/3.11.6/Frameworks/Python.framework/Versions/3.11/lib/python3.11/re/_parser.py:164(__getitem__)
       14    0.000    0.000    0.002    0.000 /Users/armaan/venvs/rayenv/lib/python3.11/site-packages/PIL/PngImagePlugin.py:912(load_prepare)
        3    0.002    0.001    0.002    0.001 {method 'connect' of 'ray._raylet.GlobalStateAccessor' objects}
     2147    0.001    0.000    0.002    0.000 /usr/local/Cellar/python@3.11/3.11.6/Frameworks/Python.framework/Versions/3.11/lib/python3.11/re/_parser.py:254(get)
       14    0.000    0.000    0.002    0.000 /Users/armaan/venvs/rayenv/lib/python3.11/site-packages/PIL/ImageFile.py:292(load_prepare)
       66    0.000    0.000    0.002    0.000 /usr/local/Cellar/python@3.11/3.11.6/Frameworks/Python.framework/Versions/3.11/lib/python3.11/re/_compiler.py:509(_compile_info)
       56    0.000    0.000    0.002    0.000 /Users/armaan/venvs/rayenv/lib/python3.11/site-packages/moviepy/decorators.py:78(wrapper)
  224/196    0.002    0.000    0.002    0.000 /Users/armaan/venvs/rayenv/lib/python3.11/site-packages/msgpack/__init__.py:30(packb)
       98    0.000    0.000    0.002    0.000 {ray._raylet.dumps}
        1    0.000    0.000    0.002    0.002 /Users/armaan/venvs/rayenv/lib/python3.11/site-packages/aiohttp/web_protocol.py:1(<module>)
       87    0.000    0.000    0.002    0.000 /usr/local/Cellar/python@3.11/3.11.6/Frameworks/Python.framework/Versions/3.11/lib/python3.11/textwrap.py:419(dedent)
       14    0.002    0.000    0.002    0.000 {built-in method PIL._imaging.new}
    13810    0.002    0.000    0.002    0.000 {method 'append' of 'list' objects}
        1    0.000    0.000    0.002    0.002 /Users/armaan/venvs/rayenv/lib/python3.11/site-packages/gunicorn/http/message.py:1(<module>)
       17    0.000    0.000    0.002    0.000 <frozen importlib._bootstrap_external>:1655(_fill_cache)
      132    0.000    0.000    0.002    0.000 <frozen importlib._bootstrap_external>:1146(path_stats)
10568/10028    0.002    0.000    0.002    0.000 {built-in method builtins.len}
      206    0.002    0.000    0.002    0.000 {method '__exit__' of '_io._IOBase' objects}
      226    0.002    0.000    0.002    0.000 {built-in method _abc._abc_init}
        4    0.000    0.000    0.002    0.000 /usr/local/Cellar/python@3.11/3.11.6/Frameworks/Python.framework/Versions/3.11/lib/python3.11/typing.py:2874(__new__)
        1    0.002    0.002    0.002    0.002 {method 'get_node_to_connect_for_driver' of 'ray._raylet.GlobalStateAccessor' objects}
       98    0.000    0.000    0.002    0.000 /Users/armaan/venvs/rayenv/lib/python3.11/site-packages/moviepy/decorators.py:10(outplace)
      163    0.001    0.000    0.002    0.000 /usr/local/Cellar/python@3.11/3.11.6/Frameworks/Python.framework/Versions/3.11/lib/python3.11/enum.py:365(__setitem__)
      251    0.001    0.000    0.002    0.000 /usr/local/Cellar/python@3.11/3.11.6/Frameworks/Python.framework/Versions/3.11/lib/python3.11/typing.py:313(_remove_dups_flatten)
       28    0.000    0.000    0.002    0.000 /Users/armaan/venvs/rayenv/lib/python3.11/site-packages/attr/_make.py:537(<listcomp>)
       56    0.000    0.000    0.002    0.000 /usr/local/Cellar/python@3.11/3.11.6/Frameworks/Python.framework/Versions/3.11/lib/python3.11/typing.py:1613(copy_with)
      455    0.000    0.000    0.002    0.000 <frozen importlib._bootstrap_external>:1421(_path_importer_cache)
        1    0.000    0.000    0.002    0.002 /Users/armaan/venvs/rayenv/lib/python3.11/site-packages/ray/_private/node.py:1048(_write_node_ip_address)
        6    0.001    0.000    0.002    0.000 /usr/local/Cellar/python@3.11/3.11.6/Frameworks/Python.framework/Versions/3.11/lib/python3.11/subprocess.py:576(list2cmdline)
     3201    0.002    0.000    0.002    0.000 /usr/local/Cellar/python@3.11/3.11.6/Frameworks/Python.framework/Versions/3.11/lib/python3.11/re/_parser.py:233(__next)
  562/171    0.001    0.000    0.002    0.000 /usr/local/Cellar/python@3.11/3.11.6/Frameworks/Python.framework/Versions/3.11/lib/python3.11/re/_parser.py:174(getwidth)
        1    0.000    0.000    0.002    0.002 /Users/armaan/venvs/rayenv/lib/python3.11/site-packages/grpc/aio/_base_call.py:1(<module>)
        1    0.000    0.000    0.002    0.002 /Users/armaan/venvs/rayenv/lib/python3.11/site-packages/prometheus_client/samples.py:1(<module>)
